"","post_id","push_type","push_id","push_content","push_ip","push_date_time"
"24915","M.1469172298.A.501","推","Yshuan","挑一個對稱括號會highlit的編輯器",NA,2016-07-22 16:51:00
"24916","M.1469172298.A.501","→","mmxmmxmmx","樓上大大有推薦的嗎？我都適用python內建的IDLE再寫",NA,2016-07-22 18:26:00
"24917","M.1469172298.A.501","推","ccvs","sublime atom notepad++",NA,2016-07-22 18:30:00
"24918","M.1469172298.A.501","推","LuLuCow","pycharm",NA,2016-07-22 19:41:00
"24919","M.1469172298.A.501","推","ilms49898723","sublime atom寫python有些好用的plugin能順便裝，寫",NA,2016-07-22 21:04:00
"24920","M.1469172298.A.501","→","ilms49898723","起來比較爽，jetbrains家的IDE像樓上推的pycharm，",NA,2016-07-22 21:06:00
"24921","M.1469172298.A.501","→","ilms49898723","如果你還是學生能用學校的EMAIL (@edu...)換授權用",NA,2016-07-22 21:06:00
"24922","M.1469172298.A.501","→","ilms49898723","他們家全部的IDE，能順便試試",NA,2016-07-22 21:06:00
"24923","M.1469172298.A.501","→","laputaflutin","jupyter超好用",NA,2016-07-23 04:17:00
"24924","M.1469166388.A.32D","→","uranusjr","沒有, Mezzanine 是 CMS 不是 blog 管理系統",NA,2016-07-23 00:58:00
"24925","M.1469112408.A.5E2","推","hutdris","時間序列資料要不要試試pandas?",NA,2016-07-22 09:26:00
"24926","M.1469112408.A.5E2","→","hutdris","http://goo.gl/FWcocw 他有可以處理遺失資料的工具",NA,2016-07-22 09:30:00
"24927","M.1469112408.A.5E2","→","fischcheng","正想推pandas就看到樓上推文。",NA,2016-07-22 12:25:00
"24928","M.1469112408.A.5E2","→","max533","不過我是打算要對時間序列進行週期性分析，但padas好像沒",NA,2016-07-22 14:58:00
"24929","M.1469112408.A.5E2","→","max533","有這種function可以使用，我並沒有打算內插或去計算遺失的",NA,2016-07-22 15:00:00
"24930","M.1469112408.A.5E2","→","max533","的資料",NA,2016-07-22 15:00:00
"24931","M.1469098710.A.BA9","→","mmxmmxmmx","自問自答，後面加上str(coffee_one())就好了",NA,2016-07-22 13:01:00
"24932","M.1469001782.A.DB4","推","ckc1ark","os.chdir(r'C:\ ...')",NA,2016-07-20 16:03:00
"24933","M.1469001782.A.DB4","推","Raymond0710","用\\ 不是\",NA,2016-07-20 22:24:00
"24934","M.1469001782.A.DB4","推","timTan","的r 打錯地方了",NA,2016-07-21 21:39:00
"24935","M.1469001782.A.DB4","推","timTan","\是可以的啦",NA,2016-07-21 21:40:00
"24936","M.1469001782.A.DB4","推","ckc1ark","用r的話結尾有\的要特別處理 http://tinyurl.com/m6xrj2m",NA,2016-07-22 11:13:00
"24937","M.1468864768.A.AB1","→","s860134","明明就是 '大' XD 還有一個解 chr(int('5927',16))",NA,2016-07-19 02:12:00
"24938","M.1468864768.A.AB1","→","uranusjr","我改了碼忘了改字 XD",NA,2016-07-19 02:13:00
"24939","M.1468864768.A.AB1","→","uranusjr","如果是一個字的話上面的方法比較好, 但這種的通常都是一",NA,2016-07-19 02:14:00
"24940","M.1468864768.A.AB1","→","uranusjr","串文字包含跳脫序列, 這時候 unicode_escape 就很方便",NA,2016-07-19 02:14:00
"24941","M.1468864768.A.AB1","→","s860134","你說的有理",NA,2016-07-19 02:15:00
"24942","M.1468864768.A.AB1","推","kyuudonut","轉出來了!!! 謝謝兩位!!! http://imgur.com/llavlCD",NA,2016-07-19 09:57:00
"24943","M.1468864768.A.AB1","→","kyuudonut","TAT",NA,2016-07-19 09:57:00
"24944","M.1468856920.A.20A","推","laputaflutin","str() ?",NA,2016-07-21 23:21:00
"24945","M.1468836859.A.093","→","secondsee","檢查一下你的C:\Users\patrick_su路徑下有沒有first.py",NA,2016-07-18 18:22:00
"24946","M.1468836859.A.093","→","PANI","我的.py都是在桌面請問這樣應該算在我user裡面吧",NA,2016-07-18 18:49:00
"24947","M.1468836859.A.093","推","ckc1ark","不算 要cd過去再執行",NA,2016-07-18 18:59:00
"24948","M.1468836859.A.093","→","PANI","可以了謝謝大大",NA,2016-07-18 19:20:00
"24949","M.1468836859.A.093","→","kevinkung","cmd 進去後是在user 裡面沒錯。你的問題是path 少加了",NA,2016-07-18 19:25:00
"24950","M.1468836859.A.093","→","kevinkung","一個在Scripts資料夾底下的python.exe",NA,2016-07-18 19:25:00
"24951","M.1468836859.A.093","推","kevinkung","在檢查一下妳的.py檔路徑有沒有放錯",NA,2016-07-18 20:05:00
"24952","M.1468836859.A.093","→","uranusjr","上面是錯的, 不要聽",NA,2016-07-18 21:39:00
"24953","M.1468836859.A.093","→","PANI","你說幾樓",NA,2016-07-18 22:27:00
"24954","M.1468836859.A.093","推","oToToT","那個說PATH一定沒仔細看",NA,2016-07-18 22:39:00
"24955","M.1468836859.A.093","→","oToToT","他前面就直接打python然後噴IDLE出來了",NA,2016-07-18 22:40:00
"24956","M.1468836859.A.093","→","uranusjr","我說 kevinkung (他前面的人講得沒錯)",NA,2016-07-18 22:45:00
"24957","M.1468836859.A.093","→","kevinkung","確實是我的問題，我沒看仔細就回答了，抱歉帶來不便。",NA,2016-07-18 22:56:00
"24958","M.1468757446.A.874","推","Raymond0710","cv2.imread numpy 就可以達成",NA,2016-07-18 01:32:00
"24959","M.1468757446.A.874","→","Raymond0710","http://goo.gl/u1ikSr",NA,2016-07-18 01:33:00
"24960","M.1468757446.A.874","→","Agamidae","1用webcam一個一個frame處理",NA,2016-07-19 22:56:00
"24961","M.1468757446.A.874","→","Agamidae","Python opencv有一個讀webcam的範例你可以參考",NA,2016-07-19 22:58:00
"24962","M.1468735956.A.4CA","→","mars90226","等等，雙引號怎麼變成兩個單引號了XD",NA,2016-07-17 14:26:00
"24963","M.1468735956.A.4CA","推","bottomless","MAX大…真的太謝謝您了…除了幫忙改還順便上課…",NA,2016-07-17 14:48:00
"24964","M.1468735956.A.4CA","→","bottomless","看到後面章節的時候…這個部份一定會特別看仔細…",NA,2016-07-17 14:49:00
"24965","M.1468735956.A.4CA","→","bottomless","再一次謝謝您的幫忙…^^",NA,2016-07-17 14:49:00
"24966","M.1468735956.A.4CA","→","ccvs","留一手?",NA,2016-07-17 22:11:00
"24967","M.1468735956.A.4CA","推","ripple0129","另外提醒一下可以考慮買本clean code看看，雖然是試寫",NA,2016-07-18 01:32:00
"24968","M.1468735956.A.4CA","→","ripple0129","，不過建議帶入的參數能少就少，三個以上的參數都不",NA,2016-07-18 01:32:00
"24969","M.1468735956.A.4CA","→","ripple0129","建議，表示需要再拆解。新手早點看clean code幫助很大",NA,2016-07-18 01:32:00
"24970","M.1468735956.A.4CA","→","ripple0129","。",NA,2016-07-18 01:32:00
"24971","M.1468735956.A.4CA","推","bottomless","R大指的是像 http://tinyurl.com/mxtdu3n 這個嗎？！",NA,2016-07-18 06:42:00
"24972","M.1468735956.A.4CA","推","ripple0129","對的，我不是大大",NA,2016-07-18 23:44:00
"24973","M.1468735956.A.4CA","→","bottomless","好的…去弄一本來看…　　這個是尊稱嘛…XD",NA,2016-07-18 23:46:00
"24974","M.1468716526.A.7BF","推","eight0","變數名稱 和 字串 是不同的東西，你把兩者搞混了",NA,2016-07-17 09:11:00
"24975","M.1468716526.A.7BF","→","bottomless","不太懂…james代表的不是變數名稱嗎？！",NA,2016-07-17 09:44:00
"24976","M.1468716526.A.7BF","推","Raymond0710","james.txt 和 ""james.txt"" 先了解這兩個差別",NA,2016-07-17 11:08:00
"24977","M.1468716526.A.7BF","→","kevinkung"," http://i.imgur.com/PiLIQP0.jpg  http://i.imgur.com",NA,2016-07-17 14:17:00
"24978","M.1468716526.A.7BF","→","kevinkung","/GzYc9dP.jpg  http://i.imgur.com/Kov3rEt.jpg",NA,2016-07-17 14:17:00
"24979","M.1468716526.A.7BF","→","kevinkung"," http://i.imgur.com/1rX6MVx.jpg",NA,2016-07-17 14:18:00
"24980","M.1468716526.A.7BF","→","kevinkung"," http://i.imgur.com/ai5NthE.jpg",NA,2016-07-17 14:18:00
"24981","M.1468716526.A.7BF","→","kevinkung"," http://i.imgur.com/0nJOak2.jpg",NA,2016-07-17 14:19:00
"24982","M.1468716526.A.7BF","→","kevinkung","這樣寫就可以了",NA,2016-07-17 14:19:00
"24983","M.1468716526.A.7BF","→","bottomless","多謝K大的幫忙…太感謝了…",NA,2016-07-17 14:42:00
"24984","M.1468716526.A.7BF","→","bottomless","一、三樓的e大跟R大…也謝謝兩位抽空幫忙…^^",NA,2016-07-17 14:44:00
"24985","M.1468608912.A.AC2","→","s860134","telnetlib 不需要很深的技巧...",NA,2016-07-16 07:54:00
"24986","M.1468608912.A.AC2","→","s860134","https://goo.gl/ZVdYFf google 選個幾篇 至少自動登入OK",NA,2016-07-16 07:59:00
"24987","M.1468608912.A.AC2","→","enjoy9003","我是因為看到別人做了個python地震文 才想自己作作看",NA,2016-07-16 13:43:00
"24988","M.1468608912.A.AC2","→","enjoy9003","但因為他們的東西還用到樹莓之類的東西 我以為會很複雜",NA,2016-07-16 13:44:00
"24989","M.1468608912.A.AC2","→","enjoy9003","謝謝您的建議 我就先翻看看 作作看",NA,2016-07-16 13:44:00
"24990","M.1468608912.A.AC2","推","enjoyloli","你想發廢文齁= =+",NA,2016-07-16 17:21:00
"24991","M.1468608912.A.AC2","推","xanter","大概是西斯板頭推之類的XD",NA,2016-07-16 19:23:00
"24992","M.1468608912.A.AC2","推","j835111","用樹梅是因為可以不用電腦來掛吧",NA,2016-07-17 15:49:00
"24993","M.1468608912.A.AC2","→","checkIO","沒有很難...",NA,2016-07-17 16:11:00
"24994","M.1468608912.A.AC2","推","oToToT","樹梅不是要擺震動感應嗎",NA,2016-07-18 22:45:00
"24995","M.1468608912.A.AC2","推","kyuudonut","我到登入後就卡住了 TAT",NA,2016-07-18 23:40:00
"24996","M.1468608912.A.AC2","→","s860134","應該是不會卡住拉.. 注意你讀的方式不能是阻塞式的",NA,2016-07-19 02:17:00
"24997","M.1468568858.A.B4D","→","kenduest","資料多大？系統記憶體多少？虛擬記憶體有多少？",NA,2016-07-15 15:54:00
"24998","M.1468568858.A.B4D","→","kenduest","可不可以批次分量處理？",NA,2016-07-15 15:54:00
"24999","M.1468568858.A.B4D","→","asd3456722","data 1.1G csv.file",NA,2016-07-15 16:11:00
"25000","M.1468568858.A.B4D","→","asd3456722","http://i.imgur.com/XHjgMtd.jpg",NA,2016-07-15 16:16:00
"25001","M.1468568858.A.B4D","→","gozule","試著用iterator分批處理",NA,2016-07-15 17:38:00
"25002","M.1468568858.A.B4D","→","kevinkung","應該是你處理的方式有 我試過用pandas處理過大量的資",NA,2016-07-17 00:21:00
"25003","M.1468568858.A.B4D","→","kevinkung","料  沒發生memory error",NA,2016-07-17 00:21:00
"25004","M.1468568858.A.B4D","→","kevinkung","處理資料的方式有問題",NA,2016-07-17 00:22:00
"25005","M.1468548902.A.FB0","→","uranusjr","nums1 = nums 並不會 modify nums1 in-place",NA,2016-07-15 10:26:00
"25006","M.1468548902.A.FB0","→","xxx30165","那請問為什麼不是in-place會造成結果錯誤呢？",NA,2016-07-17 09:23:00
"25007","M.1468548902.A.FB0","→","s860134","list 物件提供幾個 in-place 方法 append,extend,sort",NA,2016-07-17 16:19:00
"25008","M.1468548902.A.FB0","→","xxx30165","嗯嗯，但是我還是不太懂不用in-place出錯的原因是什麼？",NA,2016-07-17 21:20:00
"25009","M.1468548902.A.FB0","→","uranusjr","Reassign local scope 裡的變數不會影響 scope 外的值",NA,2016-07-17 21:26:00
"25010","M.1468548902.A.FB0","→","uranusjr","你自己執行一次, 在 merge 執行前、中、後把 nums1 和",NA,2016-07-17 21:27:00
"25011","M.1468548902.A.FB0","→","uranusjr","id(nums1) 印出來 (後者會印出 nums1 是「哪一個」物件)",NA,2016-07-17 21:28:00
"25012","M.1468548902.A.FB0","→","uranusjr","看看就知道了",NA,2016-07-17 21:28:00
"25013","M.1468548902.A.FB0","→","xxx30165","終於懂了，感謝您！",NA,2016-07-17 21:41:00
"25014","M.1468491780.A.14F","→","kenduest","python2 嗎 ? file.write(str(s)) <---請轉 string",NA,2016-07-14 19:07:00
"25015","M.1468491780.A.14F","→","jonney211","是python3; 試了str()仍然不行",NA,2016-07-14 21:52:00
"25016","M.1468491780.A.14F","推","kenduest","有什麼錯誤呢還是訊息嗎",NA,2016-07-14 23:16:00
"25017","M.1468491780.A.14F","→","kenduest","nosetests 這是什麼不清楚，先改 python 就好",NA,2016-07-14 23:17:00
"25018","M.1468491780.A.14F","→","kenduest","...call('python test.py', shell=True)",NA,2016-07-14 23:19:00
"25019","M.1468491780.A.14F","→","kenduest","若你要跑所謂 unit test 這是這類要用 nosetests",NA,2016-07-14 23:27:00
"25020","M.1468491780.A.14F","→","kenduest","就不應該預期會可以直接看到所謂程式的訊息輸出",NA,2016-07-14 23:27:00
"25021","M.1468491780.A.14F","→","kenduest","因為跑這類測試 stdout 是給 nosetests 輸出顯示用的",NA,2016-07-14 23:28:00
"25022","M.1468491780.A.14F","→","kenduest","真的要看到原本程式的 stdout 輸出也可以，就加上",NA,2016-07-14 23:28:00
"25023","M.1468491780.A.14F","→","kenduest","--nocapture 參數就好，只是你要想清楚你這樣用目的",NA,2016-07-14 23:28:00
"25024","M.1468491780.A.14F","→","kenduest","另外你程式碼看不到所謂的 unit test 程式碼片段",NA,2016-07-14 23:32:00
"25025","M.1468491780.A.14F","→","kenduest","所以用這樣的命令跑程式碼的目的也完全看不出重點",NA,2016-07-14 23:32:00
"25026","M.1468491780.A.14F","→","jonney211","感謝k大, 剛試了一下問題真的出在nosetests這runner上",NA,2016-07-15 00:27:00
"25027","M.1468491780.A.14F","→","jonney211","上面範例沒有unittest程式碼純粹是我懶得列而已",NA,2016-07-15 00:29:00
"25028","M.1468491780.A.14F","→","jonney211","因為unittest裡的測試項跑起來都沒問題",NA,2016-07-15 00:30:00
"25029","M.1468491780.A.14F","→","jonney211","只是我先前一直找不到看不見程式訊息輸出的原因",NA,2016-07-15 00:31:00
"25030","M.1468491780.A.14F","→","jonney211","感謝解惑QQ",NA,2016-07-15 00:32:00
"25031","M.1468487069.A.360","推","tiefblau","C++ code貼一下啊",NA,2016-07-14 17:09:00
"25032","M.1468487069.A.360","推","Yshuan","python的 & (bit 運算) 費時超過加減法",NA,2016-07-14 17:10:00
"25033","M.1468487069.A.360","→","withoutshine","a=-1, b=1 的時候你的解法似乎是過不了",NA,2016-07-14 20:51:00
"25034","M.1468487069.A.360","→","darkhcv","a=-1, b=1時，就是會出現""Time Limit Exceeded""",NA,2016-07-14 21:38:00
"25035","M.1468487069.A.360","→","darkhcv","我的理解是這個訊息表示跑太久了",NA,2016-07-14 21:39:00
"25036","M.1468487069.A.360","→","darkhcv","但是一樣的解法以c++來實做是可以測試通過的",NA,2016-07-14 21:39:00
"25037","M.1468487069.A.360","推","CaptainH","python整數沒寬度限制",NA,2016-07-14 23:14:00
"25038","M.1468487069.A.360","→","CaptainH","二補數的msb永遠是1 當然是無窮迴圈",NA,2016-07-14 23:15:00
"25039","M.1468487069.A.360","推","ckc1ark","-1在python裡做bitwise op是0xff....ff無窮多個f",NA,2016-07-14 23:24:00
"25040","M.1468487069.A.360","→","ckc1ark","詳見 https://wiki.python.org/moin/BitwiseOperators",NA,2016-07-14 23:24:00
"25041","M.1468487069.A.360","→","darkhcv","瞭解，謝謝～",NA,2016-07-15 07:37:00
"25042","M.1468469697.A.330","推","ihcaoe","可以用linux指令，`watch ./AdafruitDHT.p 11 4`",NA,2016-07-14 13:14:00
"25043","M.1468469697.A.330","→","ihcaoe","要python也可以while+Thread.sleep()",NA,2016-07-14 13:15:00
"25044","M.1468469697.A.330","→","enjoyloli","https://goo.gl/ErMC0m 看一下官方的CODE加個sleep",NA,2016-07-14 14:46:00
"25045","M.1468469697.A.330","→","enjoyloli","你試試看 不行的話在commit我改看看",NA,2016-07-14 14:47:00
"25046","M.1468469697.A.330","→","enjoyloli","*comment",NA,2016-07-14 14:47:00
"25047","M.1468463350.A.20F","→","ssd860505da","console換成這樣試試 console=[""hello.py""]",NA,2016-09-09 16:18:00
"25048","M.1468455418.A.E4F","→","kevinkung","通常應該要自己寫一個像您所說的功能，例如用html css",NA,2016-07-14 08:39:00
"25049","M.1468455418.A.E4F","→","kevinkung"," jquery 等等",NA,2016-07-14 08:39:00
"25050","M.1468455418.A.E4F","推","kenduest","Django Suit 很多人使用要改也簡單，就樣板自己調整",NA,2016-07-14 08:42:00
"25051","M.1468455418.A.E4F","→","kenduest","不過你的問題還是得回歸基本html,css,js 熟悉問題",NA,2016-07-14 08:43:00
"25052","M.1468455418.A.E4F","→","kenduest","自己寫還是用現成的有調整有基本功才改得動",NA,2016-07-14 08:44:00
"25053","M.1468455418.A.E4F","推","kenduest","Django Suit 版權有另外規範，要用網頁可能看一下",NA,2016-07-14 08:48:00
"25054","M.1468455418.A.E4F","推","s06yji3","自己建個admin app可能比較快XD",NA,2016-07-14 10:02:00
"25055","M.1468455418.A.E4F","→","ck574b027","我都是繼承 admin template 自己改",NA,2016-07-14 10:50:00
"25056","M.1468455418.A.E4F","推","drm343","目前遇過的案子都是自己寫 admin 不用內建的，Django",NA,2016-07-14 19:46:00
"25057","M.1468455418.A.E4F","→","drm343","admin 比較不適合改給一般使用者用",NA,2016-07-14 19:47:00
"25058","M.1468455418.A.E4F","→","kevinkung","Agree no more",NA,2016-07-17 00:23:00
"25059","M.1468379798.A.A82","→","aweimeow","看不太懂 ... 匯入是什麼意思，執行完 py 把結果吐回？",NA,2016-07-13 12:12:00
"25060","M.1468379798.A.A82","→","Neisseria","這看起來像後端的工作，前端只是引發運算事件",NA,2016-07-13 12:35:00
"25061","M.1468379798.A.A82","→","andrew5106","就像有寫運算需要import numpy",NA,2016-07-13 12:51:00
"25062","M.1468379798.A.A82","→","andrew5106","可是如果寫在網頁裡沒有numpy環境就無法執行~",NA,2016-07-13 12:51:00
"25063","M.1468379798.A.A82","→","kevinkung","這個要用django啊 寫在view 裡面",NA,2016-07-13 13:36:00
"25064","M.1468379798.A.A82","→","Neisseria","你在前端寫 Python 碼給後端執行嗎？",NA,2016-07-13 14:07:00
"25065","M.1468379798.A.A82","→","Neisseria","這樣子的話，伺服端要有配套方案才行啊",NA,2016-07-13 14:08:00
"25066","M.1468379798.A.A82","→","Neisseria","而且，這樣子安全性也要考慮，小心為上",NA,2016-07-13 14:08:00
"25067","M.1468379798.A.A82","→","Fungshui","可能只是需要jupyter就可以吧?",NA,2016-07-14 01:02:00
"25068","M.1468379798.A.A82","推","tommy87166","用 jupyter notebook 就可以辦到了",NA,2016-07-14 02:41:00
"25069","M.1468379798.A.A82","→","Neisseria","原來有 Jupyter 這種好物，感謝提醒",NA,2016-07-14 18:22:00
"25070","M.1468379798.A.A82","→","andrew5106","謝謝各位的回答~",NA,2016-07-14 18:29:00
"25071","M.1468379798.A.A82","→","andrew5106","小弟我先試著把模組路徑丟apache設定檔裡面試試看好了",NA,2016-07-14 18:29:00
"25072","M.1468379798.A.A82","→","andrew5106","！",NA,2016-07-14 18:29:00
"25073","M.1468350920.A.C85","→","alibuda174","for 1 in range(0,9): ？   那是 1 嗎？",NA,2016-07-13 07:32:00
"25074","M.1468350920.A.C85","→","alibuda174","write的參數，type應為bytes",NA,2016-07-13 07:35:00
"25075","M.1468350920.A.C85","→","alibuda174","試試 write(bytes(data))",NA,2016-07-13 07:36:00
"25076","M.1468350920.A.C85","→","benbo","謝謝你 我之前有試過bytes沒有用",NA,2016-07-13 08:19:00
"25077","M.1468350920.A.C85","→","benbo","byte,bin,get_bin(將bin填滿八位)都試過了沒有用",NA,2016-07-13 08:21:00
"25078","M.1468350920.A.C85","→","alibuda174","錯誤訊息？2.x版還是3.x版？ for 1 in 根本不能執行吧",NA,2016-07-13 10:14:00
"25079","M.1468350920.A.C85","→","benbo","抱歉 筆誤 是i in range",NA,2016-07-13 23:54:00
"25080","M.1468350920.A.C85","→","alibuda174","我試了 write(bytes(data)) 可以",NA,2016-07-14 07:25:00
"25081","M.1468350920.A.C85","→","benbo","不好意思 請問你是Serial.write(bytes(data))嗎",NA,2016-07-14 23:24:00
"25082","M.1468350920.A.C85","→","benbo","我還是沒有辦法 不過謝謝你",NA,2016-07-15 01:14:00
"25083","M.1468350920.A.C85","→","alibuda174","Ser.write(bytes(data))",NA,2016-07-15 07:03:00
"25084","M.1468350920.A.C85","→","benbo","謝謝 我把Arduino的韌體改成讀int就解決了",NA,2016-07-15 08:40:00
"25085","M.1468329130.A.6D8","推","linux5566","先不要急著寫程式，拿紙筆坐下來好好想清楚再寫",NA,2016-07-12 21:16:00
"25086","M.1468329130.A.6D8","推","adgjl5645","可以先繼續往後看，你可能還不太習慣寫程式的思考方式",NA,2016-07-13 00:51:00
"25087","M.1468329130.A.6D8","→","adgjl5645","多寫寫久了究會慢慢熟悉的",NA,2016-07-13 00:51:00
"25088","M.1468329130.A.6D8","推","Tr3e","我之後是跑去上coursera的演算法",NA,2016-07-13 07:44:00
"25089","M.1468329130.A.6D8","→","kevinkung","Coursera 的python課程都需要費用？",NA,2016-07-13 08:31:00
"25090","M.1468329130.A.6D8","推","king4647","不用 可以旁聽(付錢有認證)",NA,2016-07-13 17:12:00
"25091","M.1468329130.A.6D8","推","enjoyloli","借問 CS50 跟CS101哪一堂適合有點基礎的人",NA,2016-07-14 12:36:00
"25092","M.1468318596.A.B5F","→","kenduest","老實說你的問題有看沒懂，不知道你的卡住點在哪",NA,2016-07-12 21:03:00
"25093","M.1468318596.A.B5F","→","LuLuCow","我又補上了一些描述，謝謝",NA,2016-07-12 22:57:00
"25094","M.1468318596.A.B5F","→","MoriUmi","看不懂+1 你的data_stream是檔案 要用read() write() 另",NA,2016-07-12 23:37:00
"25095","M.1468318596.A.B5F","→","MoriUmi","外為什麼要把檔案塞到list? 感覺好怪 沒這樣寫過 這可以r",NA,2016-07-12 23:37:00
"25096","M.1468318596.A.B5F","→","MoriUmi","un? 為什麼不直接對檔案做讀寫就好了?",NA,2016-07-12 23:38:00
"25097","M.1468318596.A.B5F","推","Sunal","我用Idle這樣做是可以的..",NA,2016-07-12 23:47:00
"25098","M.1468318596.A.B5F","→","Sunal","你要不要先確定你list裡面是塞了什麼物件",NA,2016-07-12 23:47:00
"25099","M.1468318596.A.B5F","推","Sunal","更正 list內只有一個物件才行",NA,2016-07-12 23:51:00
"25100","M.1468318596.A.B5F","→","LuLuCow","To MoriUmi:抱歉是我的失誤，第二段誤導了你，又改了一",NA,2016-07-12 23:52:00
"25101","M.1468318596.A.B5F","→","LuLuCow","下描述",NA,2016-07-12 23:52:00
"25102","M.1468318596.A.B5F","→","LuLuCow","To Sunal: 謝謝，我明天再試試看，是不是編輯器問題",NA,2016-07-12 23:53:00
"25103","M.1468318596.A.B5F","推","Sunal","第二次回圈的時候 data_stream_list[0]檔案就被關掉了",NA,2016-07-13 00:02:00
"25104","M.1468318596.A.B5F","推","Sunal","哈 我也不知道我怎麼測的..應該是可以的",NA,2016-07-13 00:11:00
"25105","M.1468318596.A.B5F","推","Sunal","搞笑了 你是要用writelines吧？",NA,2016-07-13 00:24:00
"25106","M.1468318596.A.B5F","→","Sunal","以上當我說的都廢話就好XDXD 應該是沒writeline() method",NA,2016-07-13 00:26:00
"25107","M.1468318596.A.B5F","→","LuLuCow","writelines 沒錯，少打了一個s",NA,2016-07-13 00:36:00
"25108","M.1468318596.A.B5F","→","LuLuCow","我有嘗試過 write()，編輯器上也找不到可以用這個函式",NA,2016-07-13 00:38:00
"25109","M.1468318596.A.B5F","推","Sunal","實際測測看就知道了 應該是可以的",NA,2016-07-13 01:08:00
"25110","M.1468318596.A.B5F","推","kenduest","該不會是說說自動補齊沒有找到這事情吧",NA,2016-07-13 02:03:00
"25111","M.1468318596.A.B5F","推","kenduest","IDE 還沒有厲害到判斷並找到 list 內是放 open 開啟回",NA,2016-07-13 02:05:00
"25112","M.1468318596.A.B5F","→","kenduest","傳的物件吧",NA,2016-07-13 02:05:00
"25113","M.1468310437.A.B08","→","Neisseria","這種 modeling 的工具儘量用現成的",NA,2016-07-12 17:06:00
"25114","M.1468310437.A.B08","→","Neisseria","自己寫，出錯的話，等於整個做白工",NA,2016-07-12 17:06:00
"25115","M.1468310437.A.B08","→","Neisseria","Python 有 scikit-learn，可以優先從這裡找",NA,2016-07-12 17:08:00
"25116","M.1468310437.A.B08","→","rrty","大致上就先用mfcc取特質，再用kmeans分群，最後再去做相",NA,2016-07-12 17:34:00
"25117","M.1468310437.A.B08","→","rrty","似度比對",NA,2016-07-12 17:34:00
"25118","M.1468310437.A.B08","→","rrty","抱歉，是取特徵",NA,2016-07-12 17:35:00
"25119","M.1468310437.A.B08","→","ihon822","MFCC + DTW.... 老師是給你方向 不是幫你寫..",NA,2016-07-12 18:35:00
"25120","M.1468310437.A.B08","→","masalid","感謝大家   老師都沒有給方向也沒有回信  並不是我直接要",NA,2016-07-12 20:43:00
"25121","M.1468310437.A.B08","→","masalid","程式 抱歉讓人誤解",NA,2016-07-12 20:43:00
"25122","M.1468268585.A.4BA","→","s860134","聽到這個東西突然想起ＳＶＭ推導過程...",NA,2016-07-12 06:02:00
"25123","M.1468252961.A.142","推","fischcheng","it's just a warning, 就是jupyter裝的dependen有衝突",NA,2016-07-12 12:46:00
"25124","M.1468252961.A.142","→","infuture56","謝謝，不過jupyter有時會當掉到是真的",NA,2016-07-12 20:32:00
"25125","M.1468241597.A.603","→","boGhosts","(註)在python版發問是因為最近在研究TensorFlow...",NA,2016-07-11 20:53:00
"25126","M.1468241597.A.603","→","aaaba","你有原始圖和對照應該使用最佳參數的資料嗎？沒有的話根本",NA,2016-07-11 21:15:00
"25127","M.1468241597.A.603","→","aaaba","行不通，只能採取古老的影像處理技巧",NA,2016-07-11 21:15:00
"25128","M.1468241597.A.603","→","boGhosts","A-->B的時候，A/B/參數都有, A'-->B'的時候，有A'/B'",NA,2016-07-11 21:28:00
"25129","M.1468241597.A.603","→","boGhosts","然後想要預測參數",NA,2016-07-11 21:28:00
"25130","M.1468241597.A.603","→","boGhosts","感覺上像是要研發一台自動修圖機器人的感覺 XD",NA,2016-07-11 21:29:00
"25131","M.1468241597.A.603","→","boGhosts","從已知的經驗，在已知的處理引擎上做未知的事",NA,2016-07-11 21:30:00
"25132","M.1468241597.A.603","→","boGhosts","因為腦海裡面一直有之前AlphaGo的印象，才想說有沒有機",NA,2016-07-11 21:31:00
"25133","M.1468241597.A.603","→","boGhosts","會，因為下棋也是，有很多既存的棋譜，然後想要達到",NA,2016-07-11 21:31:00
"25134","M.1468241597.A.603","→","boGhosts","目標（也就是贏棋），從過往經驗學習怎麼去達到目標",NA,2016-07-11 21:31:00
"25135","M.1468241597.A.603","→","aaaba","資料量大的話當然可行啊，只是神經網絡有很多預先的參數要",NA,2016-07-11 21:48:00
"25136","M.1468241597.A.603","→","aaaba","設計，包括網絡架構，leaning rate, 輸入特徵該餵什麼等等",NA,2016-07-11 21:48:00
"25137","M.1468241597.A.603","→","aaaba","，最好能找到相關成果加以延伸，從零開始會搞死人",NA,2016-07-11 21:48:00
"25138","M.1468241597.A.603","推","adgjl5645","記得很多人做過這種東西了，今年臺灣 pycon 就有一場在",NA,2016-07-12 01:18:00
"25139","M.1468241597.A.603","→","adgjl5645","講這個，可以找找看",NA,2016-07-12 01:18:00
"25140","M.1468237397.A.77A","→","kenduest","剛剛幫你用 curl 工具測試一下",NA,2016-07-11 19:45:00
"25141","M.1468237397.A.77A","→","kenduest","curl -k -v https://74.125.203.94",NA,2016-07-11 19:45:00
"25142","M.1468237397.A.77A","→","kenduest","結果 http 重導指向 http://www.google.com:443/",NA,2016-07-11 19:46:00
"25143","M.1468237397.A.77A","→","kenduest","無法正常打開是很正常的...",NA,2016-07-11 19:46:00
